zone_id,violation_count,center_lat,center_lng,wrong_parking_count,no_parking_count,main_road_parking_count,road_crossing_parking_count,footpath_parking_count,double_parking_count,peak_hour_count,weekend_count,junction_violation_count,total_vehicles,unique_vehicles,unique_vehicle_types,unique_violation_types,active_hours,active_days,avg_response_time,median_response_time,police_stations,wrong_parking_ratio,no_parking_ratio,main_road_parking_ratio,road_crossing_ratio,footpath_parking_ratio,double_parking_ratio,peak_hour_ratio,weekend_ratio,junction_violation_ratio,repeat_offender_ratio,vehicle_diversity,temporal_spread,nearest_metro_dist,nearest_mall_dist,nearest_hospital_dist,nearest_market_dist,nearest_bus_stand_dist,nearest_school_dist,nearest_event_venue_dist,poi_count_500m,poi_count_1km,log_violation_count,violation_density_rank,violation_zscore
Z_66_86,2,12.999549549549549,77.70046296296296,1,1,0,0,0,0,0,1,0,2,2,2,2,2,2,,,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.1845238095238095,5255.5142363059285,442.73453699861574,7249.610086117446,10213.250131365736,6304.924606219244,12113.291047388797,3147.2899713317224,1,2,1.0986122886681098,0.14840182648401826,-0.2374699218836502
Z_66_89,1,12.999549549549549,77.71435185185184,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,,,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,6735.131528146248,1903.2180090844504,7958.391263686806,11695.816381743944,5085.474500930217,13472.218955560149,3787.2094507259944,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_66_90,1,12.999549549549549,77.71898148148148,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.09226190476190475,7230.649673287469,2402.233244259879,8141.841163007326,12191.218402562166,4715.778464892275,13931.86661749983,4102.27299252124,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_66_98,8,12.999549549549549,77.75601851851852,2,6,0,0,0,0,0,2,0,8,8,2,8,6,3,,,1,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.3392857142857143,11214.305210944984,6408.900445581826,10394.153408531354,16022.264499055047,3371.663299284371,17691.397505183235,5079.336724645307,0,0,2.1972245773362196,0.34996738421395956,-0.2300709823404563
Z_67_40,7,13.004054054054054,77.4875,7,0,0,0,0,0,0,0,0,7,7,3,7,3,3,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2767857142857143,4595.889220656801,6967.983188742114,10954.769511077302,8721.85793142698,9637.060402008718,8849.174038716938,9490.822450324646,0,0,2.0794415416798357,0.32322243966079583,-0.2313041389309886
Z_67_44,2,13.004054054054054,77.50601851851852,2,0,0,0,0,0,2,0,0,2,2,1,2,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,3358.6025980541567,4997.255152592322,9071.99664835223,6715.564464659072,7756.18701884155,6908.648679239683,7487.3207992935095,0,0,1.0986122886681098,0.14840182648401826,-0.2374699218836502
Z_67_48,86,13.004054054054054,77.52453703703704,2,84,59,0,0,1,5,16,0,86,85,4,149,12,7,,,1,0.023255813953488372,0.9767441860465116,0.686046511627907,0.0,0.0,0.011627906976744186,0.05813953488372093,0.18604651162790697,0.0,0.011627906976744207,0.6666666666666666,0.75,3080.303744063765,3072.93610018629,7255.7009853275,4709.326380623341,5957.830884579591,5020.09195180782,5485.918045788738,0,0,4.465908118654584,0.7348336594911937,-0.13388476827893558
Z_67_49,56,13.004054054054054,77.52916666666667,2,54,29,0,0,0,1,17,0,56,43,5,85,8,7,,,1,0.03571428571428571,0.9642857142857143,0.5178571428571429,0.0,0.0,0.0,0.017857142857142856,0.30357142857142855,0.0,0.2321428571428571,0.8333333333333334,0.6666666666666666,2761.625680665224,2611.2139074899937,6818.285419385323,4207.78479839811,5530.657446824317,4563.678862103796,4986.19156134275,0,0,4.04305126783455,0.6663405088062623,-0.17087946599490508
Z_67_52,7,13.004054054054054,77.54305555555555,7,0,0,0,0,0,1,5,3,7,6,3,8,6,4,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.1428571428571429,0.5,0.4107142857142857,1842.3207035885805,1401.3998173077819,5571.283155644159,2703.267011961618,4345.67240552741,3274.686424859631,3490.226795154547,0,0,2.0794415416798357,0.32322243966079583,-0.2313041389309886
Z_67_53,174,13.004054054054054,77.54768518518519,140,34,0,0,0,0,21,47,174,174,162,6,177,15,7,,,2,0.8045977011494253,0.19540229885057472,0.0,0.0,0.0,0.0,0.1206896551724138,0.27011494252873564,1.0,0.06896551724137934,1.0,0.8125,1549.780420930043,1162.7877019234968,5186.086838304005,2201.837341160743,3998.7802669832186,2891.712396296232,2993.5360587617447,0,0,5.1647859739235145,0.8320287018917156,-0.025366988312091714
Z_67_54,898,13.004054054054054,77.5523148148148,718,185,4,4,2,3,34,304,898,898,799,6,933,15,7,,,1,0.799554565701559,0.20601336302895323,0.004454342984409799,0.004454342984409799,0.0022271714922048997,0.0033407572383073497,0.0378619153674833,0.33853006681514475,1.0,0.11024498886414258,1.0,0.8125,1383.0043942295342,1115.074899591609,4822.335300240166,1700.5020186690556,3687.662755665589,2550.211157822871,2498.804631165174,0,0,6.80128303447162,0.954337899543379,0.8674383832333057
Z_67_55,19,13.004054054054054,77.55694444444444,17,2,0,0,0,0,7,6,18,19,17,4,19,7,6,,,1,0.8947368421052632,0.10526315789473684,0.0,0.0,0.0,0.0,0.3684210526315789,0.3157894736842105,0.9473684210526315,0.10526315789473684,0.6666666666666666,0.5744047619047619,1388.0889665687748,1279.7936645606997,4485.249063551038,1199.3793621276757,3422.0911128523303,2268.986619955408,2007.481614205542,0,0,2.995732273553991,0.48238747553816047,-0.2165062598446008
Z_67_56,28,13.004054054054054,77.56157407407407,25,3,1,0,0,0,0,1,0,28,27,4,29,3,4,,,1,0.8928571428571429,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0357142857142857,0.6666666666666666,0.3482142857142857,1563.358188980064,1438.430821133911,4181.282212182141,698.9269588574678,3213.377752407073,2072.720574391448,1522.8695531035874,0,1,3.367295829986474,0.5463144161774299,-0.20540785052980998
Z_67_57,137,13.004054054054054,77.5662037037037,65,72,1,0,0,0,16,25,0,137,127,5,142,12,7,,,1,0.4744525547445255,0.5255474452554745,0.0072992700729927005,0.0,0.0,0.0,0.11678832116788321,0.18248175182481752,0.0,0.07299270072992703,0.8333333333333334,0.75,1861.3421765249163,1694.75728698519,3918.1504662648267,204.13533347135018,3071.426555480672,1986.7530907672412,1054.2638751697034,1,1,4.927253685157205,0.8026744944553164,-0.07099378216178744
Z_67_58,1938,13.004054054054054,77.57083333333333,928,1011,4,0,1,1,69,456,0,1938,1676,6,1956,15,7,,,2,0.478844169246646,0.521671826625387,0.0020639834881320948,0.0,0.0005159958720330237,0.0005159958720330237,0.03560371517027864,0.23529411764705882,0.0,0.1351909184726522,1.0,0.8125,2107.746270561159,2029.809609804999,3704.5655046087936,313.0940371608633,3001.9571128400426,2025.1795165253068,637.9689333561256,1,2,7.569927655242652,0.9804305283757339,2.1499212373869154
Z_67_59,1,13.004054054054054,77.57546296296296,0,1,1,0,0,0,0,1,0,1,1,1,2,1,1,,,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.09226190476190475,2172.4565612491865,2094.332801840592,3549.4828416797077,810.9061715156386,3015.4717271325444,2181.4360570268814,453.5722658161027,1,2,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_67_60,68,13.004054054054054,77.58009259259259,4,64,20,0,4,0,6,24,0,68,65,4,92,12,7,,,1,0.058823529411764705,0.9411764705882353,0.29411764705882354,0.0,0.058823529411764705,0.0,0.08823529411764706,0.35294117647058826,0.0,0.044117647058823484,0.6666666666666666,0.75,2345.157197577148,2270.584264162343,3460.7761662658227,1311.599810489646,3110.8890650586554,2432.9244611548934,712.4904488674186,0,1,4.23410650459726,0.6999347684279191,-0.15608158690851728
Z_67_61,13,13.004054054054054,77.58472222222223,6,7,5,0,1,0,0,6,0,13,13,3,21,8,7,,,1,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.0,0.0,0.46153846153846156,0.0,0.0,0.5,0.6666666666666666,2604.453618958631,2535.3690262348973,3443.5788457632566,1812.788903148226,3281.0714135835906,2753.675101048787,1145.7525378793625,0,0,2.6390573296152584,0.4249836921069798,-0.2239051993877947
Z_67_63,166,13.004054054054054,77.59398148148148,83,83,10,0,2,0,47,32,0,166,135,6,196,14,7,,,2,0.5,0.5,0.060240963855421686,0.0,0.012048192771084338,0.0,0.28313253012048195,0.1927710843373494,0.0,0.18674698795180722,1.0,0.7916666666666667,2756.758216493448,3237.721890866576,3623.551234369928,2807.0807140508177,3801.4129919279812,3524.11374868097,2105.3587699580685,0,0,5.117993812416755,0.8245270711024135,-0.03523224103635025
Z_67_64,15,13.004054054054054,77.59861111111111,9,7,0,0,0,0,3,2,0,15,15,4,19,8,7,,,1,0.6,0.4666666666666667,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,2853.5600710420304,3616.669805506432,3810.6099557426905,2574.739796059916,4128.953015259216,3948.7243174352557,2597.540371787459,0,0,2.772588722239781,0.4452054794520548,-0.22143888620673008
Z_67_67,86,13.004054054054054,77.6125,79,7,1,0,0,0,3,17,0,86,85,4,88,11,7,,,3,0.9186046511627907,0.08139534883720931,0.011627906976744186,0.0,0.0,0.0,0.03488372093023256,0.19767441860465115,0.0,0.011627906976744207,0.6666666666666666,0.7291666666666666,3230.043784193977,3763.8369909441753,4659.543376066389,2428.454744893458,5278.277809307066,5303.814058693695,3102.4025829354587,0,0,4.465908118654584,0.7348336594911937,-0.13388476827893558
Z_67_68,41,13.004054054054054,77.61712962962963,33,8,1,0,0,1,0,19,0,41,41,5,43,9,7,,,1,0.8048780487804879,0.1951219512195122,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.4634146341463415,0.0,0.0,0.8333333333333334,0.6875,3367.0466892352974,3834.151897146952,5011.431991941961,2580.6745603489235,5698.305021195764,5772.008093595013,3353.5235663770336,0,0,3.7376696182833684,0.6148075668623614,-0.18937681485288985
Z_67_69,45,13.004054054054054,77.62175925925925,28,21,0,0,0,15,24,0,0,45,43,2,66,6,4,,,2,0.6222222222222222,0.4666666666666667,0.0,0.0,0.0,0.3333333333333333,0.5333333333333333,0.0,0.0,0.0444444444444444,0.3333333333333333,0.4107142857142857,3493.5440116776363,3967.1430809783847,5387.084286168936,2815.243575377619,5902.468873328372,6245.386957781684,3656.5793841271025,0,0,3.828641396489095,0.6268754076973255,-0.18444418849076058
Z_67_71,33,13.004054054054054,77.63101851851852,2,31,0,0,0,0,0,0,0,33,32,5,34,8,5,,,1,0.06060606060606061,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030276,0.8333333333333334,0.5238095238095238,2860.81082231757,4395.791836318556,5393.74724332475,3459.292728715307,6397.218285327573,6825.0219895136715,4373.691762052747,0,0,3.5263605246161616,0.5743639921722113,-0.19924206757714838
Z_67_72,25,13.004054054054054,77.63564814814815,4,21,2,0,0,0,2,1,0,25,25,4,27,10,6,,,1,0.16,0.84,0.08,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.6666666666666666,0.6369047619047619,2458.982240723211,4676.563274007044,5239.718534021847,3839.5443445245523,6687.447477091124,7079.382775673336,4771.093583486885,0,0,3.258096538021482,0.5319634703196348,-0.2091073203014069
Z_67_73,3,13.004054054054054,77.64027777777777,3,0,0,0,0,0,0,0,0,3,3,1,3,3,3,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2767857142857143,2100.5144215423757,4992.069092022969,5130.308623001106,4245.082075220794,7001.627385252987,7359.190720608037,5186.5906229488155,0,0,1.3862943611198906,0.19960861056751467,-0.23623676529311788
Z_67_77,10,13.004054054054054,77.65879629629629,2,8,0,0,0,0,0,8,0,10,10,2,10,3,2,,,1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3333333333333333,0.20535714285714285,1704.8607864365858,4183.735115829083,5178.270385344733,6013.939692093875,8441.499765269982,8680.479298446955,5204.625854649832,0,0,2.3978952727983707,0.3835616438356164,-0.22760466915939168
Z_67_78,75,13.004054054054054,77.66342592592592,1,74,0,0,0,0,3,31,0,75,52,3,77,7,6,,,2,0.013333333333333334,0.9866666666666667,0.0,0.0,0.0,0.0,0.04,0.41333333333333333,0.0,0.30666666666666664,0.5,0.5744047619047619,1946.3241918681906,3697.031764192038,5310.01664218871,6477.825557874594,8836.07107924025,9050.260198386492,4851.2674481923505,0,0,4.330733340286331,0.7139595564253098,-0.14744949077479108
Z_67_81,3,13.004054054054054,77.6773148148148,3,0,0,0,0,0,1,0,0,3,3,1,3,2,2,,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.1845238095238095,3074.464667765601,2240.0233873567577,5946.537309169104,7897.204738210704,8748.194635911907,10227.239584230687,3986.7632682092667,0,0,1.3862943611198906,0.19960861056751467,-0.23623676529311788
Z_67_82,24,13.004054054054054,77.68194444444444,20,4,0,0,0,0,0,5,0,24,23,5,24,6,7,,,1,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.04166666666666663,0.8333333333333334,0.625,3513.802620362662,1772.1685667430304,6225.447739947608,8376.962564733554,8299.486134678536,10637.955032198399,3788.6593223862,0,0,3.2188758248682006,0.5247879973907371,-0.21034047689193924
Z_67_83,1130,13.004054054054054,77.68657407407407,849,283,109,0,0,5,261,299,0,1130,1068,6,1293,17,7,,,1,0.7513274336283186,0.2504424778761062,0.09646017699115045,0.0,0.0,0.004424778761061947,0.23097345132743363,0.2646017699115044,0.0,0.05486725663716818,1.0,0.8541666666666667,3967.933566747778,1329.1555012523863,6531.031190642114,8859.141458829685,7857.18037115356,11056.176429976964,3649.225356358574,0,0,7.030857476116121,0.9634703196347032,1.153530712236803
Z_67_84,1,13.004054054054054,77.6912037037037,1,0,1,0,0,0,0,0,0,1,1,1,2,1,1,,,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,4432.3128046185675,946.5323708313075,6859.723938980342,9343.366599052897,7422.422060588637,11481.083549098339,3575.3321633442893,0,1,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_67_85,1,13.004054054054054,77.69583333333333,1,0,1,0,0,0,0,0,0,1,1,1,2,1,1,,,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,4904.029860956283,726.9036915618722,7208.36540964679,9829.335575624425,6996.618303433871,11911.960959291539,3571.0506285322567,0,2,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_67_86,3,13.004054054054054,77.70046296296296,2,1,0,0,0,0,0,3,0,3,3,2,3,2,2,,,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1845238095238095,5381.155361647903,814.8930543039957,7574.201376479993,10316.801963125627,6581.507327514465,12348.183694392026,3636.626629362667,0,1,1.3862943611198906,0.19960861056751467,-0.23623676529311788
Z_67_88,39,13.004054054054054,77.70972222222223,31,8,3,0,0,0,2,21,0,39,39,5,42,11,7,,,1,0.7948717948717948,0.20512820512820512,0.07692307692307693,0.0,0.0,0.0,0.05128205128205128,0.5384615384615384,0.0,0.0,0.8333333333333334,0.7291666666666666,6346.740701117,1563.6377176385458,8284.842458287534,11295.450934420733,5792.507098403794,13234.544590092417,3959.8104689440142,0,0,3.6888794541139363,0.6050228310502284,-0.19184312803395448
Z_67_89,20,13.004054054054054,77.71435185185184,14,6,6,0,0,0,3,6,0,20,20,4,26,11,7,,,1,0.7,0.3,0.3,0.0,0.0,0.0,0.15,0.3,0.0,0.0,0.6666666666666666,0.7291666666666666,6833.599188966019,2022.4276057129864,8431.418528897206,11786.32495658957,5424.61678398027,13683.781414564199,4202.677004941256,0,0,3.044522437723423,0.49249836921069795,-0.2152731032540685
Z_67_90,6,13.004054054054054,77.71898148148148,1,5,0,0,0,0,0,1,0,6,6,3,6,5,4,,,1,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3898809523809524,7322.4483805665495,2497.7310089117223,8604.786511291984,12278.066890718936,5079.670127795205,14136.54375374439,4488.667642040883,0,0,1.9459101490553132,0.2974559686888454,-0.23253729552152094
Z_67_91,148,13.004054054054054,77.72361111111111,148,0,148,0,0,0,2,33,0,148,141,4,296,7,7,,,2,1.0,0.0,1.0,0.0,0.0,0.0,0.013513513513513514,0.22297297297297297,0.0,0.04729729729729726,0.6666666666666666,0.6458333333333334,7812.914613432356,2981.661152595197,8803.363677828494,12770.57647797834,4762.65498947699,14592.503452212419,4810.096519578596,0,0,5.003946305945459,0.8147423352902805,-0.05742905966593195
Z_67_97,8,13.004054054054054,77.75138888888888,8,0,0,0,0,0,0,0,0,8,8,2,8,2,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11309523809523808,10777.262857247832,5947.039844954515,10431.216627127376,15737.711400443124,3811.8487089141827,17381.197288612395,5410.018789610528,0,0,2.1972245773362196,0.34996738421395956,-0.2300709823404563
Z_67_98,116,13.004054054054054,77.75601851851852,51,65,6,0,1,0,1,45,0,116,114,4,125,11,7,,,1,0.4396551724137931,0.5603448275862069,0.05172413793103448,0.0,0.008620689655172414,0.0,0.008620689655172414,0.3879310344827586,0.0,0.017241379310344862,0.6666666666666666,0.7291666666666666,11273.65351195773,6445.254049613102,10760.596727234672,16233.756248053816,3864.2971744602423,17852.964800456546,5550.888485531116,0,0,4.762173934797756,0.7827788649706457,-0.09689007056296609
Z_68_39,21,13.008558558558558,77.48287037037036,21,0,0,0,0,0,0,0,0,21,21,2,22,2,3,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25595238095238093,4696.400427835271,7405.927574438204,11291.274634010677,9240.282286125568,10274.842825058062,9245.09950232781,10026.877649429982,0,0,3.091042453358316,0.5019569471624267,-0.21403994666353618
Z_68_44,43,13.008558558558558,77.50601851851852,23,21,3,0,1,0,12,12,0,43,41,5,50,12,6,,,1,0.5348837209302325,0.4883720930232558,0.06976744186046512,0.0,0.023255813953488372,0.0,0.27906976744186046,0.27906976744186046,0.0,0.046511627906976716,0.8333333333333334,0.6785714285714286,2914.8105930244765,4910.715391274152,8894.023082252881,6738.7374369963645,7963.789603059589,6781.714122380547,7534.017472615971,0,0,3.784189633918261,0.6203522504892368,-0.1869105016718252
Z_68_48,236,13.008558558558558,77.52453703703704,37,199,109,0,0,2,25,64,0,236,205,5,349,15,7,,,1,0.15677966101694915,0.8432203389830508,0.461864406779661,0.0,0.0,0.00847457627118644,0.1059322033898305,0.2711864406779661,0.0,0.1313559322033898,0.8333333333333334,0.8125,2589.249524161613,2930.1510087059314,7031.945613620652,4742.3567273285125,6225.729206289209,4843.960397003437,5549.523831877136,0,0,5.4680601411351315,0.87279843444227,0.051088720300911925
Z_68_49,157,13.008558558558558,77.52916666666667,12,145,90,0,0,0,10,35,0,157,123,5,251,13,7,,,1,0.07643312101910828,0.9235668789808917,0.5732484076433121,0.0,0.0,0.0,0.06369426751592357,0.2229299363057325,0.0,0.21656050955414008,0.8333333333333334,0.7708333333333333,2429.1280362586986,2441.584403073243,6579.680103035216,4244.729259732046,5818.265733705501,4369.195960704999,5056.097235874944,0,0,5.062595033026967,0.8215916503587737,-0.046330650351141096
Z_68_50,21,13.008558558558558,77.53379629629629,5,16,3,0,0,0,0,3,0,21,15,4,26,4,5,,,1,0.23809523809523808,0.7619047619047619,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.6666666666666666,0.44047619047619047,2052.8381194741605,1959.6014187243559,6135.082119548451,3748.1569879158465,5426.597185884302,3901.1449830301326,4564.450241960031,0,0,3.091042453358316,0.5019569471624267,-0.21403994666353618
Z_68_51,6,13.008558558558558,77.53842592592592,4,2,1,0,1,0,1,3,0,6,6,2,8,5,4,,,1,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.3898809523809524,1740.9088721668822,1490.60219485863,5699.946155950485,3253.123158356788,5054.396775182612,3442.5468530924372,4075.226990024865,0,0,1.9459101490553132,0.2974559686888454,-0.23253729552152094
Z_68_52,265,13.008558558558558,77.54305555555555,154,115,6,3,1,0,17,81,7,265,244,5,298,14,7,,,1,0.5811320754716981,0.4339622641509434,0.022641509433962263,0.011320754716981131,0.0037735849056603774,0.0,0.06415094339622641,0.30566037735849055,0.026415094339622643,0.0792452830188679,0.8333333333333334,0.7916666666666667,1533.1409218350868,1052.0959780485343,5276.613588410415,2760.4555641612847,4706.285730669172,2997.7430369388235,3589.418655817309,0,0,5.583496308781699,0.8806262230919765,0.0868502614263491
Z_68_53,1305,13.008558558558558,77.54768518518519,1014,293,15,20,2,1,60,380,1305,1305,927,6,1407,15,7,,,2,0.7770114942528735,0.22452107279693487,0.011494252873563218,0.01532567049808429,0.0015325670498084292,0.0007662835249042146,0.04597701149425287,0.29118773946360155,1.0,0.2896551724137931,1.0,0.8125,1474.2511658599376,703.612714325947,4868.164639484944,2271.694240397986,4388.001010954805,2573.8950287269804,3108.626676213572,0,1,7.174724309836376,0.9706457925636007,1.3693331155799586
Z_68_54,2177,13.008558558558558,77.5523148148148,1306,877,1,0,0,1,316,955,1545,2177,1994,5,2202,18,7,,,1,0.5999081304547542,0.4028479559026183,0.00045934772622875517,0.0,0.0,0.00045934772622875517,0.14515388148828665,0.43867707854846116,0.7096922370234268,0.08406063389986218,0.8333333333333334,0.875,1580.964877139393,621.6024595552107,4478.673259942173,1790.0418108806757,4106.483805186456,2183.242026595857,2635.597768497928,0,1,7.686162303492906,0.9836921069797782,2.444645662524139
Z_68_55,1665,13.008558558558558,77.55694444444444,1150,515,0,0,0,2,94,597,1038,1665,1341,6,1677,16,7,,,1,0.6906906906906907,0.30930930930930933,0.0,0.0,0.0,0.0012012012012012011,0.05645645645645646,0.35855855855855856,0.6234234234234234,0.1945945945945946,1.0,0.8333333333333333,1824.4509898121,883.6641018809607,4113.5279990721165,1323.2837227422856,3869.766722921361,1846.9687868196265,2175.401949834745,0,1,7.418180822726788,0.9765166340508806,1.8132694881715927
Z_68_56,28,13.008558558558558,77.56157407407407,14,14,5,0,0,0,0,1,0,28,27,3,33,7,5,,,1,0.5,0.5,0.17857142857142858,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0357142857142857,0.5,0.5029761904761905,2014.9288970640728,1295.5650247346425,3779.7912968404876,895.0335752729342,3686.490012937008,1599.7435662428707,1738.2617613318084,0,1,3.367295829986474,0.5463144161774299,-0.20540785052980998
Z_68_57,57,13.008558558558558,77.5662037037037,25,32,0,0,0,0,3,12,0,57,42,3,57,9,5,,,1,0.43859649122807015,0.5614035087719298,0.0,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.26315789473684215,0.5,0.5446428571428572,2253.9799924208005,1754.7846256779735,3486.4943877420465,595.2021127219108,3561.8743771973473,1486.6751769384762,1346.817181568274,0,1,4.060443010546419,0.669928245270711,-0.16964630940437278
Z_68_58,2218,13.008558558558558,77.57083333333333,1425,797,2,0,1,0,55,870,0,2218,1915,5,2246,17,7,,,2,0.6424706943192064,0.3593327321911632,0.0009017132551848512,0.0,0.0004508566275924256,0.0,0.02479711451758341,0.39224526600541026,0.0,0.1366095581605049,0.8333333333333334,0.8541666666666667,2569.8466958903264,2232.3089598178863,3244.622505641911,640.7972950862236,3502.148220257512,1537.6490209306721,1053.3097135804317,0,1,7.704811922932594,0.9849967384213959,2.4952050827359638
Z_68_59,2,13.008558558558558,77.57546296296296,0,2,0,0,0,0,0,1,0,2,2,1,2,2,2,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.1845238095238095,2661.1533363024505,2582.7168876526257,3066.368946047489,984.9629211554839,3513.73930603271,1738.293349011428,952.9892169395606,0,2,1.0986122886681098,0.14840182648401826,-0.2374699218836502
Z_68_60,182,13.008558558558558,77.58009259259259,25,158,31,0,7,0,12,23,0,182,165,4,226,14,7,,,1,0.13736263736263737,0.8681318681318682,0.17032967032967034,0.0,0.038461538461538464,0.0,0.06593406593406594,0.12637362637362637,0.0,0.09340659340659341,0.6666666666666666,0.7916666666666667,2803.9111415680927,2727.5878673836146,2963.236919929729,1425.7832594010092,3595.9580560998397,2045.0185447698575,1100.0444560460005,0,0,5.209486152841421,0.8369210697977821,-0.015501735587833179
Z_68_61,26,13.008558558558558,77.58472222222223,14,12,4,0,0,0,5,5,12,26,26,3,30,11,7,,,1,0.5384615384615384,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.19230769230769232,0.19230769230769232,0.46153846153846156,0.0,0.5,0.7291666666666666,3024.121486991999,2951.65304127773,2943.1341789620883,1897.034267811064,3744.1545705099115,2417.783231576096,1419.5736774280058,0,0,3.295836866004329,0.5375081539465101,-0.2078741637108746
Z_68_62,10,13.008558558558558,77.58935185185184,9,1,1,0,0,0,0,4,0,10,10,4,16,6,6,,,1,0.9,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.5535714285714286,3249.147228510954,3238.51614581384,3007.7260128779085,2380.7131887125934,3950.911442985951,2830.6162731767145,1823.0368368299414,0,0,2.3978952727983707,0.3835616438356164,-0.22760466915939168
Z_68_63,66,13.008558558558558,77.59398148148148,32,34,0,0,0,0,1,9,0,66,66,3,68,11,7,,,2,0.48484848484848486,0.5151515151515151,0.0,0.0,0.0,0.0,0.015151515151515152,0.13636363636363635,0.0,0.0,0.5,0.7291666666666666,3255.274651193284,3573.083965646671,3151.80963305406,2870.5446735939386,4207.604744751491,3268.369477429879,2266.0360661804116,0,0,4.204692619390966,0.6934116112198304,-0.15854790008958192
Z_68_67,40,13.008558558558558,77.6125,13,27,6,0,0,0,11,9,0,40,40,3,46,12,7,,,1,0.325,0.675,0.15,0.0,0.0,0.0,0.275,0.225,0.0,0.0,0.5,0.75,3722.036625918629,4263.474751514846,4302.902386240763,2920.085412879227,5577.918093298482,5137.413695647942,3559.005867611306,0,0,3.713572066704308,0.6099151989562949,-0.19060997144342215
Z_68_69,74,13.008558558558558,77.62175925925925,11,63,0,0,0,0,3,33,0,74,54,4,74,7,6,,,2,0.14864864864864866,0.8513513513513513,0.0,0.0,0.0,0.0,0.04054054054054054,0.44594594594594594,0.0,0.2702702702702703,0.6666666666666666,0.5744047619047619,3937.243306217835,4443.978372026388,5081.748591675779,3248.856098699745,6358.577898640118,6104.689722872052,4051.188195947094,0,0,4.31748811353631,0.7110241356816699,-0.14868264736532338
