id,latitude,longitude,location,vehicle_number,vehicle_type_clean,violation_list,violation_count_per_record,is_wrong_parking,is_no_parking,is_main_road_parking,is_road_crossing_parking,is_footpath_parking,is_double_parking,created_datetime,hour,day_of_week,month,date,is_weekend,time_period,is_peak_hour,police_station,junction_name,is_near_junction,response_time_hours,validation_status,zone_id,zone_center_lat,zone_center_lng
FKID000799,12.9934254,77.5546117,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0792,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 00:44:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000800,12.9714432,77.59773,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0793,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 02:02:46+00:00,2,3,11,2023-11-30,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,rejected,Z_60_64,12.972522522522521,77.59861111111111
FKID000801,12.9934254,77.5546117,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0794,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 00:44:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000802,12.9122619,77.6258839,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0795,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 02:01:46+00:00,2,3,11,2023-11-30,0,night,0,HSR Layout,No Junction,0,,rejected,Z_47_70,12.913963963963964,77.62638888888888
FKID000803,12.9897672,77.5379143,"Dr Siddaiah Puranik Marg, Block 4 Stage 3, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0796,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:26:46+00:00,5,3,11,2023-11-30,0,night,0,Vijayanagara,BTP208 - Havanur Circle,1,,approved,Z_64_51,12.99054054054054,77.53842592592592
FKID000804,12.9890281,77.7122621,"Hoodi Main Road, Godrej Air Nxt, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0797,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:59:46+00:00,1,3,11,2023-11-30,0,night,0,Mahadevapura,No Junction,0,,approved,Z_64_89,12.99054054054054,77.71435185185184
FKID000805,12.9934254,77.5546117,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0798,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:44:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000806,13.0042963,77.553442,"10th Cross Road, Dr Rajkumar Road 10th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0799,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:56:46+00:00,1,3,11,2023-11-30,0,night,0,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",1,,approved,Z_67_54,13.004054054054054,77.5523148148148
FKID000807,12.9892018,77.7121721,"Hoodi Main Road, Godrej Air Nxt, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0800,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:58:46+00:00,1,3,11,2023-11-30,0,night,0,Mahadevapura,No Junction,0,,approved,Z_64_89,12.99054054054054,77.71435185185184
FKID000808,12.992817,77.5545495,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0801,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:43:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000809,12.992817,77.5545495,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0802,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:43:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000810,12.992817,77.5545495,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0803,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:43:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000811,12.992817,77.5545495,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0804,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:43:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000812,12.992817,77.5545495,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0805,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:43:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,approved,Z_65_54,12.995045045045044,77.5523148148148
FKID000813,13.0280997,77.5734037,"2nd Cross Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL0806,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:43:46+00:00,1,3,11,2023-11-30,0,night,0,Kodigehalli,No Junction,0,,approved,Z_72_59,13.026576576576575,77.57546296296296
FKID000814,12.992817,77.5545495,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0807,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:42:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,,rejected,Z_65_54,12.995045045045044,77.5523148148148
FKID000815,12.9699335,77.6367814,"12th Main Road, Indiranagar ESI Hospital Junction, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",FKN00GL0808,CAR,"['NO PARKING', 'DEFECTIVE NUMBER PLATE']",2,0,1,0,0,0,0,2023-11-17 05:30:46+00:00,5,4,11,2023-11-17,0,night,0,Jeevanbheemanagar,No Junction,0,,approved,Z_59_72,12.968018018018018,77.63564814814815
FKID000816,13.057731282267468,77.59244769,"Kodigehalli Main Road, Brigade Opus, Hebbal, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0809,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:48:46+00:00,1,3,11,2023-11-30,0,night,0,Kodigehalli,No Junction,0,,approved,Z_79_63,13.058108108108108,77.59398148148148
FKID000817,13.0281099,77.5734234,"2nd Cross Road, Block 2, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL0810,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:44:46+00:00,1,3,11,2023-11-30,0,night,0,Kodigehalli,No Junction,0,,approved,Z_72_59,13.026576576576575,77.57546296296296
FKID000818,12.9895932,77.5377595,"Dr Siddaiah Puranik Marg, Block 4 Stage 3, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0811,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:17:46+00:00,5,3,11,2023-11-30,0,night,0,Vijayanagara,BTP208 - Havanur Circle,1,,approved,Z_64_51,12.99054054054054,77.53842592592592
FKID000819,12.9711259,77.5969706,"Grant Road, UB City, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0812,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 04:14:46+00:00,4,3,11,2023-11-30,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,approved,Z_60_64,12.972522522522521,77.59861111111111
FKID000820,12.9170516,77.5000243,"Global City Tech Park Road, Mylasandra Village, Mylasandara, Bengaluru, Karnataka. Pin-560059 (India)",FKN00GL0813,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:19:46+00:00,5,3,11,2023-11-30,0,night,0,Kengeri,No Junction,0,,approved,Z_48_43,12.918468468468468,77.50138888888888
FKID000821,12.9857447,77.5519723,"Vatal Nagaraj Road, Bhashyam Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0814,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 00:22:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,BTP061 - Bhashyam Circle,1,,approved,Z_63_54,12.986036036036035,77.5523148148148
FKID000822,13.0089371,77.5264873,"Laggere Main Road, Malleshwar Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",FKN00GL0815,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-18 05:13:46+00:00,5,5,11,2023-11-18,1,night,0,Rajajinagar,No Junction,0,,rejected,Z_68_48,13.008558558558558,77.52453703703704
FKID000823,12.93446699,77.69040515,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0816,CAR,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'DOUBLE PARKING', 'PARKING OPPOSITE TO ANOTHER PARKED VEHICLE', 'PARKING IN A MAIN ROAD']",6,1,1,1,0,0,1,2024-03-15 00:31:46+00:00,0,4,3,2024-03-15,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_52_84,12.936486486486485,77.6912037037037
FKID000824,12.9879307,77.7339785,"Whitefield Road, Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",FKN00GL0817,OTHER,"['PARKING ON FOOTPATH', 'DEFECTIVE NUMBER PLATE', 'NO PARKING']",3,0,1,0,0,1,0,2023-12-19 05:02:46+00:00,5,1,12,2023-12-19,0,night,0,Mahadevapura,No Junction,0,,,Z_63_93,12.986036036036035,77.73287037037036
FKID000825,13.005469,77.5691706,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0818,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:26:46+00:00,5,3,11,2023-11-30,0,night,0,Malleshwaram,No Junction,0,,approved,Z_67_58,13.004054054054054,77.57083333333333
FKID000826,12.9640444,77.5767329,"BGS Flyover, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0819,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-27 19:02:46+00:00,19,2,3,2024-03-27,0,evening_peak,1,City Market,BTP082 - KR Market Junction,1,,,Z_58_59,12.963513513513513,77.57546296296296
FKID000827,12.9649281,77.5840686,"Sri Dharmaraya Swamy Temple Main Road, Halsurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0820,TWO_WHEELER,"['NO PARKING', 'PARKING IN A MAIN ROAD']",2,0,1,1,0,0,0,2023-11-30 00:26:46+00:00,0,3,11,2023-11-30,0,night,0,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",1,,approved,Z_58_61,12.963513513513513,77.58472222222223
FKID000828,12.9912803,77.5885299,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0821,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 04:13:46+00:00,4,3,11,2023-11-30,0,night,0,High ground,BTP032 - Windsor Circle,1,,approved,Z_64_62,12.99054054054054,77.58935185185184
FKID000829,12.9641071,77.5769971,"BGS Flyover, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0822,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-27 19:29:46+00:00,19,2,3,2024-03-27,0,evening_peak,1,City Market,BTP082 - KR Market Junction,1,,,Z_58_59,12.963513513513513,77.57546296296296
FKID000830,12.9891132,77.5377178,"Dr Siddaiah Puranik Marg, Block 4 Stage 3, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0823,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:16:46+00:00,5,3,11,2023-11-30,0,night,0,Vijayanagara,BTP208 - Havanur Circle,1,,approved,Z_64_51,12.99054054054054,77.53842592592592
FKID000831,12.9796987,77.6097093,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0824,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-19 03:33:46+00:00,3,6,11,2023-11-19,1,night,0,Shivajinagar,BTP051 - Safina Plaza Junction,1,,approved,Z_62_66,12.98153153153153,77.60787037037036
FKID000832,12.9713883,77.5979117,"Sri ML Subbaraju Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0825,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 04:15:46+00:00,4,3,11,2023-11-30,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,approved,Z_60_64,12.972522522522521,77.59861111111111
FKID000833,12.9805309,77.6100233,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0826,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-19 03:37:46+00:00,3,6,11,2023-11-19,1,night,0,Shivajinagar,BTP051 - Safina Plaza Junction,1,,approved,Z_62_66,12.98153153153153,77.60787037037036
FKID000834,12.9713883,77.5979117,"Sri ML Subbaraju Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0827,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 04:02:46+00:00,4,3,11,2023-11-30,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,approved,Z_60_64,12.972522522522521,77.59861111111111
FKID000835,13.0083599,77.694034,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0828,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 00:23:46+00:00,0,3,11,2023-11-30,0,night,0,K.R. Pura,No Junction,0,,approved,Z_68_85,13.008558558558558,77.69583333333333
FKID000836,12.9170516,77.5000243,"Global City Tech Park Road, Mylasandra Village, Mylasandara, Bengaluru, Karnataka. Pin-560059 (India)",FKN00GL0829,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:20:46+00:00,5,3,11,2023-11-30,0,night,0,Kengeri,No Junction,0,,approved,Z_48_43,12.918468468468468,77.50138888888888
FKID000837,13.0014631,77.525575,"2nd A Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",FKN00GL0830,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-19 02:26:46+00:00,2,6,11,2023-11-19,1,night,0,Rajajinagar,No Junction,0,,approved,Z_66_48,12.999549549549549,77.52453703703704
FKID000838,12.9883775,77.5374775,"Dr Siddaiah Puranik Marg, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0831,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:14:46+00:00,5,3,11,2023-11-30,0,night,0,Vijayanagara,BTP208 - Havanur Circle,1,,approved,Z_64_51,12.99054054054054,77.53842592592592
FKID000839,13.0055866,77.5688354,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0832,MAXI_CAB,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:27:46+00:00,5,3,11,2023-11-30,0,night,0,Malleshwaram,No Junction,0,,approved,Z_67_58,13.004054054054054,77.57083333333333
FKID000840,12.9678593,77.578561,"Avenue Road, Avenue Circle, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0833,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:16:46+00:00,5,3,11,2023-11-30,0,night,0,City Market,BTP082 - KR Market Junction,1,,approved,Z_59_60,12.968018018018018,77.58009259259259
FKID000841,12.93446699,77.69040515,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0834,OTHER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'PARKING IN A MAIN ROAD', 'DEFECTIVE NUMBER PLATE']",5,1,1,1,0,0,0,2024-03-15 01:08:46+00:00,1,4,3,2024-03-15,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_52_84,12.936486486486485,77.6912037037037
FKID000842,12.9810197,77.6102231,"Dickenson Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0835,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-19 03:40:46+00:00,3,6,11,2023-11-19,1,night,0,Shivajinagar,BTP051 - Safina Plaza Junction,1,,approved,Z_62_67,12.98153153153153,77.6125
FKID000843,12.9167903,77.5001375,"1st Cross Road, Mylasandra Village, Mylasandara, Bengaluru, Karnataka. Pin-560059 (India)",FKN00GL0836,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:20:46+00:00,5,3,11,2023-11-30,0,night,0,Kengeri,No Junction,0,,approved,Z_48_43,12.918468468468468,77.50138888888888
FKID000844,12.9440828,77.5710829,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL0837,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:38:46+00:00,0,3,11,2023-11-30,0,night,0,Basavanagudi,BTP108 - Tagore Park Junction,1,,approved,Z_54_58,12.945495495495495,77.57083333333333
FKID000845,13.0121069,77.5520629,"Da Ra Bendre Road, Renaissance Temple Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL0838,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:21:46+00:00,5,3,11,2023-11-30,0,night,0,Rajajinagar,No Junction,0,,approved,Z_69_54,13.013063063063063,77.5523148148148
FKID000846,12.916898771787722,77.67352827,"Sarjapura Main Road, Srinivasa Classic, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0839,OTHER,"['PARKING ON FOOTPATH', 'NO PARKING']",2,0,1,0,0,1,0,2023-11-18 23:13:46+00:00,23,5,11,2023-11-18,1,night,0,Bellandur,No Junction,0,,approved,Z_48_80,12.918468468468468,77.67268518518519
FKID000847,12.93446699,77.69040515,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0840,OTHER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'PARKING IN A MAIN ROAD']",4,1,1,1,0,0,0,2024-03-15 01:08:46+00:00,1,4,3,2024-03-15,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_52_84,12.936486486486485,77.6912037037037
FKID000848,12.998053,77.5714018,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0841,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-29 05:25:46+00:00,5,2,11,2023-11-29,0,night,0,Malleshwaram,No Junction,0,,rejected,Z_66_58,12.999549549549549,77.57083333333333
FKID000849,12.9650949,77.5736274,"AS Char Main Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0842,OTHER,"['PARKING IN A MAIN ROAD', 'NO PARKING']",2,0,1,1,0,0,0,2023-11-14 22:02:46+00:00,22,1,11,2023-11-14,0,night,0,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_58_59,12.963513513513513,77.57546296296296
FKID000850,12.93446699,77.69040515,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0843,TWO_WHEELER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'DOUBLE PARKING', 'PARKING IN A MAIN ROAD', 'DEFECTIVE NUMBER PLATE']",6,1,1,1,0,0,1,2024-03-15 01:08:46+00:00,1,4,3,2024-03-15,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_52_84,12.936486486486485,77.6912037037037
FKID000851,12.9032631,77.625075,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0844,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-29 05:45:46+00:00,5,2,11,2023-11-29,0,night,0,Madiwala,No Junction,0,,rejected,Z_45_70,12.904954954954954,77.62638888888888
FKID000852,12.9974567,77.5502083,"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0845,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-15 01:05:46+00:00,1,4,3,2024-03-15,0,night,0,Vijayanagara,BTP027 - Modi Bridge Junction,1,,approved,Z_66_54,12.999549549549549,77.5523148148148
FKID000853,12.9974667,77.5502267,"Chord Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0846,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-15 01:06:46+00:00,1,4,3,2024-03-15,0,night,0,Vijayanagara,BTP027 - Modi Bridge Junction,1,,approved,Z_66_54,12.999549549549549,77.5523148148148
FKID000854,12.9737302,77.5794331,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0847,CAR,['NO PARKING'],1,0,1,0,0,0,0,2024-03-15 00:58:46+00:00,0,4,3,2024-03-15,0,night,0,Upparpet,BTP044 - Sagar Theatre Junction,1,,approved,Z_60_60,12.972522522522521,77.58009259259259
FKID000855,12.9950302,77.5714245,"Sri Venkataranga Ayangar Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0848,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 06:19:46+00:00,6,2,11,2023-11-29,0,morning_peak,0,Malleshwaram,No Junction,0,,approved,Z_65_58,12.995045045045044,77.57083333333333
FKID000856,12.9736675,77.5793052,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0849,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2024-03-15 00:59:46+00:00,0,4,3,2024-03-15,0,night,0,Upparpet,BTP044 - Sagar Theatre Junction,1,,approved,Z_60_60,12.972522522522521,77.58009259259259
FKID000857,12.9778557,77.5740588,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0850,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-12 23:11:46+00:00,23,1,3,2024-03-12,0,night,0,Upparpet,BTP045 - Danvanthri Road Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
FKID000858,12.9122791,77.5854976,"5th Cross Road, Manjunath Colony, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL0851,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 05:12:46+00:00,5,2,11,2023-11-29,0,night,0,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",1,,approved,Z_47_61,12.913963963963964,77.58472222222223
FKID000859,12.875475,77.6484128,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0852,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-14 23:06:46+00:00,23,1,11,2023-11-14,0,night,0,Hulimavu,No Junction,0,,approved,Z_38_75,12.873423423423423,77.64953703703704
FKID000860,12.9709964,77.5964512,"Grant Road, UB City, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0853,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 05:45:46+00:00,5,2,11,2023-11-29,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,rejected,Z_60_64,12.972522522522521,77.59861111111111
FKID000861,12.9715301,77.5977203,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0854,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 05:31:46+00:00,5,2,11,2023-11-29,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,rejected,Z_60_64,12.972522522522521,77.59861111111111
FKID000862,12.9715301,77.5977203,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0855,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-29 05:31:46+00:00,5,2,11,2023-11-29,0,night,0,Cubbon Park,BTP063 - Siddalingaiah Circle,1,,rejected,Z_60_64,12.972522522522521,77.59861111111111
FKID000863,12.93446699,77.69040515,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0856,TWO_WHEELER,"['NO PARKING', 'DOUBLE PARKING', 'PARKING IN A MAIN ROAD']",3,0,1,1,0,0,1,2024-03-15 00:31:46+00:00,0,4,3,2024-03-15,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_52_84,12.936486486486485,77.6912037037037
FKID000864,12.9734298,77.579304,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0857,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2024-03-15 01:00:46+00:00,1,4,3,2024-03-15,0,night,0,Upparpet,BTP044 - Sagar Theatre Junction,1,,approved,Z_60_60,12.972522522522521,77.58009259259259
